65,0.71201,0.71201,0.71201,0.71201,0.71202,0.71204,0.71224
66,0.71183,0.71183,0.71183,0.71183,0.71183,0.71184,0.71194
67,0.71136,0.71136,0.71136,0.71136,0.71136,0.71138,0.71153
68,0.709,0.709,0.709,0.709,0.709,0.70901,0.70909
69,0.70898,0.70898,0.70898,0.70898,0.70898,0.70899,0.70903
70,0.70309,0.70309,0.70309,0.70309,0.70309,0.7031,0.70314
71,0.70203,0.70203,0.70203,0.70203,0.70203,0.70204,0.70213
72,0.70077,0.70077,0.70077,0.70077,0.70077,0.70079,0.70096
73,0.69728,0.69728,0.69728,0.69728,0.69728,0.69729,0.69736
74,0.69389,0.69389,0.69389,0.69389,0.69389,0.69392,0.69418
75,0.69196,0.69196,0.69196,0.69196,0.69196,0.69196,0.692
76,0.68903,0.68903,0.68903,0.68903,0.68903,0.68904,0.68908
77,0.6885,0.6885,0.6885,0.6885,0.6885,0.68851,0.68863
78,0.68702,0.68702,0.68702,0.68702,0.68702,0.68703,0.68707
79,0.68673,0.68673,0.68673,0.68673,0.68673,0.68674,0.6868
80,0.6806,0.6806,0.6806,0.6806,0.68061,0.68063,0.68085
81,0.67963,0.67963,0.67963,0.67963,0.67963,0.67964,0.67969
82,0.67806,0.67806,0.67806,0.67806,0.67806,0.67807,0.67811
83,0.67711,0.67711,0.67711,0.67711,0.67711,0.67711,0.67718
84,0.67582,0.67582,0.67582,0.67582,0.67582,0.67583,0.67595
85,0.67532,0.67532,0.67532,0.67532,0.67532,0.67532,0.67537
86,0.67431,0.67431,0.67431,0.67431,0.67431,0.67433,0.67454
87,0.67224,0.67224,0.67224,0.67224,0.67225,0.67228,0.67262
88,0.66976,0.66976,0.66976,0.66976,0.66976,0.66976,0.66976
89,0.66575,0.66575,0.66575,0.66575,0.66575,0.66576,0.66578
90,0.66338,0.66338,0.66338,0.66338,0.66338,0.66339,0.66343
91,0.66115,0.66115,0.66115,0.66115,0.66115,0.66116,0.66127
92,0.65865,0.65865,0.65865,0.65865,0.65866,0.65866,0.65871
93,0.65771,0.65771,0.65771,0.65771,0.65771,0.65773,0.65787
94,0.65495,0.65495,0.65495,0.65495,0.65495,0.65495,0.65498
95,0.65217,0.65217,0.65217,0.65217,0.65217,0.65218,0.65223
96,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506
97,0.64888,0.64888,0.64888,0.64888,0.64888,0.64889,0.64894
98,0.64821,0.64821,0.64821,0.64821,0.64821,0.64821,0.64825
99,0.64527,0.64527,0.64527,0.64527,0.64527,0.64528,0.64535
100,0.64249,0.64249,0.64249,0.64249,0.64249,0.6425,0.64255
101,0.63944,0.63944,0.63944,0.63944,0.63944,0.63944,0.63948
102,0.63906,0.63906,0.63906,0.63906,0.63906,0.63907,0.63908
103,0.63694,0.63694,0.63694,0.63694,0.63694,0.63695,0.63701
104,0.63466,0.63466,0.63466,0.63466,0.63466,0.63466,0.63469
105,0.6314,0.6314,0.6314,0.6314,0.6314,0.63142,0.6316
106,0.62052,0.62052,0.62052,0.62052,0.62052,0.62053,0.62064
107,0.61818,0.61818,0.61818,0.61818,0.61818,0.61818,0.6182
108,0.61775,0.61775,0.61775,0.61775,0.61775,0.61775,0.61778
109,0.61603,0.61603,0.61603,0.61603,0.61603,0.61604,0.61607
110,0.61534,0.61534,0.61534,0.61534,0.61534,0.61534,0.61538
111,0.61261,0.61261,0.61261,0.61261,0.61261,0.61262,0.61267
112,0.60646,0.60646,0.60646,0.60646,0.60646,0.60647,0.60651
113,0.60465,0.60465,0.60465,0.60465,0.60466,0.60466,0.60471
114,0.59895,0.59895,0.59895,0.59895,0.59895,0.59896,0.59904
115,0.59828,0.59828,0.59828,0.59828,0.59828,0.59829,0.59836
116,0.58748,0.58748,0.58748,0.58748,0.58748,0.58749,0.58755
117,0.56584,0.56584,0.56584,0.56584,0.56584,0.56585,0.56591
118,0.56173,0.56173,0.56173,0.56173,0.56174,0.56175,0.56192
119,0.55837,0.55837,0.55837,0.55837,0.55837,0.55838,0.5584
120,0.55657,0.55657,0.55657,0.55657,0.55657,0.55658,0.55662
121,0.52318,0.52318,0.52318,0.52318,0.52319,0.5232,0.52338
122,0.51813,0.51813,0.51813,0.51813,0.51813,0.51812,0.51807
123,0.51397,0.51397,0.51397,0.51397,0.51397,0.51398,0.51414
124,0.50251,0.50251,0.50251,0.50251,0.50251,0.50251,0.50246
125,0.49585,0.49585,0.49585,0.49585,0.49584,0.49582,0.49554
126,0.48023,0.48023,0.48023,0.48023,0.48023,0.48024,0.48032
127,0.46941,0.46941,0.46941,0.46941,0.4694,0.46939,0.46924
128,0.46726,0.46726,0.46726,0.46726,0.46726,0.46726,0.46732
129,0.46214,0.46214,0.46214,0.46214,0.46214,0.46213,0.46206
130,0.45344,0.45344,0.45344,0.45344,0.45344,0.45344,0.45341
131,0.43859,0.43859,0.43859,0.43859,0.43859,0.43857,0.4384
132,0.43803,0.43803,0.43803,0.43803,0.43803,0.43804,0.43822
133,0.41859,0.41859,0.41859,0.41859,0.41859,0.41858,0.41853
134,0.41715,0.41715,0.41715,0.41715,0.41715,0.41715,0.41707
135,0.41481,0.41481,0.41481,0.41481,0.41482,0.41483,0.41497
136,0.39171,0.39171,0.39171,0.39171,0.39171,0.3917,0.3916
137,0.38831,0.38831,0.38831,0.38831,0.38831,0.38829,0.38812
138,0.38664,0.38664,0.38664,0.38664,0.38663,0.38661,0.38635
139,0.3848,0.3848,0.3848,0.3848,0.3848,0.38477,0.3845
140,0.36654,0.36654,0.36654,0.36654,0.36653,0.36651,0.36622
141,0.36162,0.36162,0.36162,0.36162,0.36162,0.36159,0.36138
142,0.30897,0.30897,0.30897,0.30897,0.30896,0.30896,0.30891
143,0.28747,0.28747,0.28747,0.28747,0.28746,0.28744,0.28723
144,0.28591,0.28591,0.28591,0.28591,0.28591,0.28588,0.28555
145,0.27783,0.27783,0.27783,0.27783,0.27783,0.27782,0.27775
146,0.2718,0.2718,0.2718,0.2718,0.2718,0.27179,0.27166
147,0.26033,0.26033,0.26033,0.26033,0.26033,0.26029,0.25987
148,0.2601,0.2601,0.2601,0.2601,0.26009,0.26002,0.25929
149,0.25596,0.25596,0.25596,0.25596,0.25596,0.25594,0.25572
150,0.25088,0.25088,0.25088,0.25088,0.25086,0.25075,0.24924
151,0.22095,0.22095,0.22095,0.22095,0.22094,0.22092,0.22069
152,0.21106,0.21106,0.21106,0.21106,0.21106,0.21102,0.21068
153,0.19403,0.19403,0.19403,0.19403,0.19403,0.19401,0.19382
154,0.17931,0.17931,0.17931,0.17931,0.1793,0.17923,0.17854
155,0.16424,0.16424,0.16424,0.16424,0.16424,0.16423,0.1641
156,0.16189,0.16189,0.16189,0.16189,0.16188,0.16185,0.16154
157,0.15645,0.15645,0.15645,0.15645,0.15645,0.15642,0.15612
158,0.14948,0.14948,0.14948,0.14948,0.14947,0.14944,0.14909
159,0.14844,0.14844,0.14844,0.14844,0.14844,0.14842,0.14816
160,0.13243,0.13243,0.13243,0.13243,0.13243,0.13239,0.13203
161,0.11286,0.11286,0.11286,0.11286,0.11285,0.1128,0.11228
162,0.10604,0.10604,0.10604,0.10604,0.10603,0.106,0.1057
163,0.098777,0.098777,0.098777,0.098777,0.098774,0.09874,0.098408
164,0.067834,0.067834,0.067834,0.067834,0.067831,0.067804,0.06752
165,0.065061,0.065061,0.065061,0.065061,0.065058,0.06503,0.064751
166,0.05438,0.05438,0.05438,0.05438,0.054378,0.054359,0.054167
