8.5112e-07,2.6689e-09,2.1549e-08,1.4393e-05,1.1273e-07,6.7362e-07,9.1551e-06,0.0013273,0.11415,0.02892,0.099658,0.045954,0.01534,0.096397,0.00084834,0.0060657,0.02222,0.0010445,0.0035098,0.0039631,0.0060686,0.001523,0.00078806,0.00084305,0.00049781,0.0013886,0.00024405,0.0015559,0.00025047,0.00011632,6.723e-05,0.00076229,0.0011241,0.00029697,0.0037619,0.010314,0.0031171,0.0033335,0.028169,0.011342,0.0023679,0.00037585,0.0023172,0.00016919,0.00023923,0.000452,5.0625e-05,0.00038281,6.7654e-06,0.00061383,3.32e-05,0.00091156,0.00067942,0.00025528,1.4333e-05,5.6003e-05,0.00036784,0.00020432,0.00027294,0.00048074,0.00031497,2.1446e-05,0.00042942,7.8267e-05,0.0001103,0.00023774,0.00033037,1.2181e-05,0.0047583,0.01684,0.0071196,0.017831,0.058314,0.010451,0.0014305,0.0022609,0.00052836,0.00069275,0.0027579,0.0042521,0.0015256,0.00020966,0.00091858,0.00082751,9.9541e-06,0.00056842,0.00018667,0.00091621,9.0702e-05,0.00050875,0.00086507,0.00066238,3.7361e-05,0.00054407,0.00064015,0.00037003,0.0004528,0.00016398,0.00025822,0.00058177,0.00031182,0.00050152,0.00021232,0.0011184,5.5654e-05,0.0004728,0.00032395,0.00017187,8.1248e-05,0.00030113,0.00014036,0.00039466,0.00025158,0.00022949,0.00079109,7.5978e-05,3.2277e-06,0.00065621,0.00026948,0.00015597,0.0046824,0.029917,0.087138,0.1326,0.032279,0.060443,0.046867,0.035815,0.048122,0.032356,0.007739,0.073972,0.24092,0.71621,0.025127,0.23869,0.034465,0.16698,0.121,0.19113,0.13262,0.039794,0.10605,0.061401,0.039197,0.2349,0.009542,0.015469,0.052385,0.0060915,0.0080702,0.0042102,0.027766,0.028227,0.0096028,0.024742,0.038441,0.059865,0.010234,0.0088578,0.0064402,0.034027,0.02536,0.014752,0.047182,0.052384,0.020821,0.000139,0.041772,0.00034011,0.0078578,0.0065706,2.6704e-05,0.0079822,0.011195,0.00387,0.035753,0.013728,0.012811,0.0042691,0.003701,0.00094291,0.01524,0.00016791,0.0074481,0.037773,0.0021414,0.041666,0.04703,0.036487,0.0033076,0.10199,0.00043571,0.055229,0.022465,0.013785,0.23825,0.043922,0.10894,0.00080756
5.443e-08,1.1295e-10,6.3621e-09,5.9067e-08,6.1837e-08,2.0845e-06,1.4413e-06,2.2188e-06,0.00010652,0.012424,0.063389,0.0015868,0.0093904,0.078459,0.082168,0.0063229,0.0043609,0.0012644,0.0010151,0.0024624,0.0012107,0.00041869,0.00043581,0.00036481,0.0002787,4.2365e-05,0.00032991,0.00069998,1.8485e-05,0.00034841,0.00019118,0.00027976,7.0855e-05,0.00010853,0.0011524,0.0028038,0.0042254,0.015154,0.00046151,0.0079775,0.00093857,0.00022411,0.00064122,0.00023621,4.298e-05,0.0003861,0.00025534,0.00018303,0.00047677,0.00023357,0.00014388,2.8671e-06,3.2222e-05,2.3027e-05,2.2424e-05,6.1287e-05,0.00012928,0.00015377,4.6009e-05,0.00010522,5.6598e-06,7.2315e-06,4.0291e-05,3.1771e-05,5.1244e-06,9.8477e-05,1.3851e-05,1.29e-05,0.00023621,0.0088982,0.0016244,0.0093695,0.0040266,0.0076904,0.00036999,0.00019306,0.00098709,0.00024818,7.2708e-05,0.00032795,3.2744e-05,0.00075593,0.0003377,0.00032541,0.00020897,0.00018981,7.8745e-06,0.0002784,2.6935e-05,0.00012527,0.0002703,0.00023006,7.7571e-05,9.436e-05,3.3903e-05,2.7676e-05,0.00022937,8.4034e-05,1.1966e-05,0.0002725,0.00023086,4.9069e-05,9.6153e-05,8.4529e-05,0.00017389,6.3283e-05,2.9938e-06,1.4876e-05,4.9604e-05,0.0001069,9.7659e-05,2.2171e-05,9.5139e-05,5.3228e-05,5.2787e-05,0.00010899,8.6216e-05,1.8726e-05,6.5657e-05,0.00011336,0.0067693,0.0037603,0.0093826,0.0025667,0.021194,0.0003045,0.00034058,1.4234e-05,0.00038863,0.00022632,0.00026459,0.00014834,2.6345e-05,2.1419e-05,7.7857e-05,4.4901e-05,4.061e-05,1.4084e-05,0.00011814,5.5193e-05,3.9122e-05,0.00010781,0.00020028,9.4899e-05,0.0001167,3.6896e-05,6.1048e-05,4.9276e-05,5.9638e-05,6.4732e-05,4.4281e-05,6.2677e-05,3.3005e-06,7.416e-05,8.1263e-05,2.7423e-05,5.4009e-05,3.7298e-05,2.2173e-06,8.5569e-06,5.1855e-05,0.00012658,2.467e-05,0.00015918,5.1915e-05,1.6864e-05,0.00011201,2.7853e-05,1.1549e-05,1.8325e-05,3.7783e-05,2.6757e-05,3.3586e-05,2.1824e-06,4.2634e-05,4.8393e-05,2.1538e-05,3.03e-05,0.00010124,0.00011619,1.2696e-05,1.6744e-05,4.5522e-05,5.7076e-05,1.3928e-05,2.2662e-06,3.779e-06,3.16e-05,8.2602e-05,5.2796e-05,8.8557e-05,0.00035347,0.00078397,0.00043068,0.00042641,0.005432,0.026683,0.060014,0.0020205,0.033181
5.9668e-08,6.1815e-11,6.0783e-09,2.0147e-08,6.5897e-08,1.369e-06,3.412e-07,1.619e-06,4.88e-05,0.0052385,0.0060198,0.046667,0.10295,0.04766,0.085157,0.0074785,0.0092888,0.0015955,0.00062224,0.0054084,0.0069853,0.00093025,1.1759e-05,0.000812,0.00047823,0.00040714,0.00071464,0.00037306,0.0012254,0.00078472,0.00088037,0.00026631,0.00026086,0.00024852,0.0037445,0.0065526,0.0054536,0.0012614,0.0026777,0.0025435,0.00014714,0.00020418,0.00012467,0.0001413,0.00022414,0.0003051,0.00046194,0.00010695,0.0001061,0.00013424,0.00016999,0.00027966,1.3553e-05,8.1521e-05,7.82e-05,3.6259e-05,8.5936e-05,0.00020159,2.5726e-05,1.2261e-05,0.00010045,5.2235e-05,0.0001699,0.00014671,6.4468e-05,1.2041e-05,9.4004e-05,9.8763e-05,0.0012131,0.0048142,0.015095,0.00078696,0.0096571,0.012184,0.00044112,0.00023872,0.0023328,0.00087258,0.00077711,0.00031361,0.00011556,0.00060099,0.00051702,0.0011959,0.00049077,0.0003322,9.9937e-05,0.00055972,0.00015076,0.00034657,0.00046195,0.00027412,0.00012198,0.00012997,0.00016082,3.2089e-05,0.00036303,0.00025587,5.4376e-05,0.00050661,0.00053672,7.2588e-06,6.3297e-05,4.5339e-06,0.00023077,0.00017644,9.7176e-06,0.00010124,9.3709e-05,0.00029224,0.00020518,2.5128e-05,6.7185e-05,7.5847e-05,8.2049e-05,7.3564e-05,9.8716e-05,2.2655e-05,0.00012695,0.00010663,0.011797,0.011745,0.0061934,0.00089277,0.0069896,0.00055373,0.00024205,0.00015721,0.00016354,2.9587e-05,0.00035541,3.807e-05,0.00016103,7.6234e-05,9.5152e-05,5.1691e-05,3.2705e-05,6.9311e-05,5.043e-06,3.0799e-05,3.8929e-05,0.00015815,0.00011757,3.7736e-05,2.7145e-05,0.00011595,0.00018893,6.2875e-05,1.3879e-05,9.9036e-06,7.3227e-06,3.4135e-05,2.544e-05,7.3827e-05,3.7016e-05,4.4268e-06,4.26e-05,4.3779e-05,0.00021278,9.2918e-06,8.6551e-05,9.2582e-05,0.00013428,1.7575e-05,1.2812e-05,7.809e-05,3.5732e-05,2.8765e-05,1.2999e-05,1.4826e-05,6.4981e-06,7.5205e-05,3.5534e-05,3.036e-05,1.2287e-05,3.8989e-05,5.6773e-05,3.1768e-05,8.2506e-05,3.5151e-05,2.8017e-05,4.7811e-05,1.327e-05,7.9647e-05,5.3904e-05,2.5007e-05,1.1107e-05,4.2691e-05,0.00010425,7.566e-05,0.00075126,0.00071099,0.0006185,0.00029541,0.00049269,0.0022989,0.025796,0.016105,0.015768,0.1084
1.064e-07,9.1487e-11,4.108e-09,2.9296e-08,1.221e-07,2.4065e-06,6.2272e-07,2.4087e-06,0.00012437,0.012226,0.048237,0.005324,0.063963,0.0076965,0.082202,0.0024104,0.0028737,0.00060045,0.00087352,0.00047604,0.00065671,0.00011882,0.00031147,0.00032518,0.00050496,0.00065996,0.00049409,3.0753e-05,0.00062157,0.00048125,0.000286,0.00043765,0.00052705,1.9318e-05,0.003477,0.0011541,0.00060278,0.0029258,0.004762,0.0043982,0.0012022,4.4271e-05,0.00024219,0.00014426,9.977e-05,0.00035558,0.00020618,4.0749e-05,0.00018305,1.3856e-05,1.4576e-05,0.00016831,6.1127e-05,1.0353e-05,4.5898e-05,1.3891e-06,2.8142e-05,0.0001112,7.1691e-06,6.8339e-05,8.7899e-05,1.2737e-07,7.8408e-05,6.8644e-05,2.8499e-05,2.3678e-05,0.00010042,4.1501e-05,0.001149,0.0016908,0.0089289,0.004059,0.0088062,0.005745,0.00014494,1.4521e-05,0.0015737,0.00057432,0.00027463,0.00070689,0.00025083,0.00054448,0.00036003,0.00060337,0.00032122,0.00028388,3.872e-05,0.00023832,5.3397e-05,0.00013327,0.00019315,0.00011222,6.5851e-05,0.00014414,5.5057e-05,2.1729e-05,0.00019365,0.00021352,8.5093e-06,0.00026008,0.00032381,5.9368e-05,7.728e-05,8.1266e-05,0.00015476,5.2079e-05,3.5308e-05,4.191e-05,5.6529e-05,0.00014668,0.00011636,3.2865e-05,1.3915e-05,4.4858e-07,0.00010511,6.4023e-05,8.4363e-05,8.7973e-05,0.00011898,7.363e-05,0.0075051,0.00071481,0.0040665,0.0091125,0.00066065,0.00044633,4.2913e-06,2.8983e-05,8.098e-05,5.7542e-05,3.3466e-05,3.5666e-06,9.8419e-05,6.6882e-05,1.5014e-05,6.7416e-05,3.3621e-05,3.8101e-05,7.0315e-08,7.775e-05,6.8683e-05,9.6609e-05,6.9339e-05,2.9771e-05,0.00011093,0.00013236,6.1585e-05,8.5038e-06,2.3144e-05,3.3175e-05,1.2423e-05,1.1848e-05,5.6599e-05,0.00011711,4.0564e-05,3.9033e-05,6.6721e-05,0.00010222,6.0671e-05,4.1309e-05,4.5402e-05,9.3505e-05,1.8717e-05,1.4547e-05,9.6091e-05,8.7407e-05,1.787e-05,6.4185e-06,8.3292e-05,1.5497e-06,1.181e-05,4.7125e-05,1.3406e-05,8.5938e-06,1.2243e-05,2.6275e-05,8.4437e-05,1.1445e-05,1.8785e-05,8.3601e-06,1.507e-05,4.2418e-05,1.3014e-05,2.2216e-05,2.961e-05,9.7138e-05,1.1053e-05,0.00011041,8.0855e-05,5.7263e-05,0.00041163,0.00018848,0.00032143,0.00063474,0.00056846,0.00060375,0.011968,0.0073658,0.0023007,0.052157
1.6976e-07,1.8069e-10,1.4594e-08,3.5149e-08,1.8218e-07,3.0112e-08,3.7563e-06,3.1709e-06,0.00029403,0.061049,0.045007,0.057375,0.088409,0.00013683,0.080317,0.0058492,0.003235,0.00018221,0.0016163,0.0041799,0.0076397,2.8576e-05,0.00056712,0.00027571,0.00026626,0.00070838,0.00026843,0.0001964,0.00031467,0.00049718,0.00012654,0.0005044,0.00033947,0.00012983,0.0026126,0.0019136,0.0026436,0.0041382,0.017427,0.019265,0.00024515,0.0012417,0.0021567,0.00027322,8.2947e-05,0.00040742,0.0008588,0.00055074,0.00019346,0.00048408,0.00030432,0.00083212,0.00030055,8.0905e-05,1.837e-06,3.5813e-05,0.00018949,6.3352e-05,0.00036593,0.00027091,0.00029227,7.5137e-05,0.00012242,5.0035e-05,2.557e-05,0.0002005,0.00017997,9.3389e-05,0.0057782,0.0015536,0.012513,0.00014178,0.019715,0.0025377,0.0001006,0.00080433,0.0017426,0.0013307,0.00023734,0.00080243,0.0003553,0.00034876,0.00036335,0.00075303,0.00027625,0.0003685,1.4616e-05,0.00027836,2.0305e-05,0.00016754,0.0001273,0.00022758,4.68e-05,0.00016718,9.8598e-06,9.9995e-06,0.00024114,0.0001384,0.00018262,0.00021711,0.00034088,3.5779e-05,0.0002253,0.00020051,0.00017586,2.3631e-05,7.6887e-05,1.2441e-05,5.0414e-05,8.5892e-05,0.00016046,3.5134e-05,2.4112e-06,4.4121e-05,0.00016515,6.3135e-05,0.00012038,0.0001383,5.9771e-05,5.1601e-05,0.0061677,0.0048584,0.00051928,0.033185,0.0097604,5.9633e-05,0.00047179,0.00016507,0.00042278,0.00034076,0.00039993,0.00018358,0.00030489,7.7561e-05,0.00010387,0.00011256,5.6152e-06,3.1438e-05,0.00010836,0.00021427,9.6538e-05,7.1508e-05,0.00027148,0.00016621,0.00016727,0.00030598,7.7829e-05,1.7325e-05,0.00010522,3.9278e-05,4.0015e-05,0.00018609,0.00013821,7.9164e-05,0.00013114,3.6382e-05,0.00014147,0.00011947,0.000114,3.2577e-05,0.00012583,0.000235,0.00016445,3.3329e-05,0.00019527,0.00028148,0.00018317,2.4123e-05,0.00022728,2.7283e-05,0.00014087,7.6293e-05,3.2433e-05,4.3331e-05,0.00014522,7.0067e-05,0.00028157,7.1492e-05,1.3438e-05,3.2584e-05,4.1311e-05,9.9361e-05,0.00018934,0.00011848,0.00010881,0.00025609,9.2684e-06,0.00024713,0.00024257,0.00017038,0.00047964,0.00098051,0.00026573,0.0013033,0.00018644,0.00013479,0.066269,0.021023,0.019307,0.088606
1.2169e-08,1.2029e-11,4.9651e-09,1.9727e-08,1.2192e-08,8.641e-07,1.4274e-06,3.6013e-07,1.1854e-05,0.0005398,0.021228,0.018136,0.069605,0.032248,0.083937,0.00011973,0.00036431,6.2283e-05,0.00061524,0.0043245,0.003584,0.00016368,0.00016008,0.00025891,0.0002549,0.00047095,0.00031081,0.00034563,0.00085876,0.00033078,0.00064993,0.00012823,0.00032001,0.00019993,0.0025051,0.0014588,0.0055785,0.0093055,0.0014586,0.0025901,0.00012794,0.00027943,0.00041379,3.9258e-05,0.00018094,2.8929e-05,0.00011922,0.00020034,0.00021246,0.0002278,4.4818e-05,0.00021722,4.2667e-05,2.513e-05,7.3259e-05,6.0003e-05,0.00011988,3.2638e-05,4.7091e-05,5.1482e-05,8.8412e-05,2.7313e-05,8.8873e-05,0.00012146,4.7395e-05,5.8008e-05,7.8854e-05,7.3414e-05,0.00098543,0.0034242,0.0097973,0.0047419,0.0026935,0.0024327,1.3705e-06,3.9508e-05,0.0010853,0.00049026,0.00043911,0.00072544,0.00019721,1.3113e-05,0.00014729,0.00058806,0.00022219,0.00014692,6.4786e-05,0.00016168,7.064e-05,0.00012639,0.00010122,1.0399e-05,2.8249e-05,5.7435e-05,7.7032e-05,1.565e-05,8.9551e-05,0.00015849,2.2758e-05,0.00015263,0.00022995,1.172e-05,3.0681e-06,9.5877e-05,5.1249e-05,5.7697e-05,1.0878e-05,5.4705e-05,3.342e-05,0.00012282,7.7275e-05,2.0864e-05,3.3719e-05,6.4249e-06,0.00012337,1.4522e-05,2.3724e-05,3.8298e-05,6.5618e-05,1.4987e-06,0.0039609,0.007274,0.0059747,0.0027932,0.018585,0.00022804,0.00015437,9.1458e-05,0.00030868,0.00021527,0.00035585,0.00013237,0.0001011,1.6799e-05,0.00010604,2.1344e-05,4.9713e-07,1.4568e-06,8.2843e-05,9.0878e-05,1.1677e-05,3.7095e-05,0.00023025,3.9792e-05,1.3488e-05,1.7513e-05,0.00015618,1.6904e-05,4.1959e-05,2.5046e-05,2.3087e-05,6.6723e-05,1.5674e-05,3.7678e-05,2.1984e-05,2.8566e-06,2.6317e-05,9.6455e-05,0.00012207,2.1954e-05,9.8763e-05,8.8291e-06,8.5938e-05,0.00011824,1.7175e-05,8.4136e-05,9.0023e-05,2.8969e-05,5.3831e-05,2.0401e-05,3.3322e-05,7.6101e-05,4.709e-05,1.6813e-05,4.0487e-05,5.5966e-06,3.4553e-05,1.5229e-05,2.9269e-05,9.5816e-05,9.943e-06,5.4914e-05,3.2113e-05,8.7556e-05,4.6326e-05,3.8355e-05,6.2008e-06,9.2972e-05,5.422e-05,3.284e-05,0.00047051,3.3654e-05,0.0001556,0.00012892,0.00081413,0.0053381,0.013996,0.047439,0.009006,0.048399
1.406e-07,2.2408e-07,2.7243e-07,3.2678e-06,2.1765e-07,1.86e-06,0.13867,1.1903e-05,0.00019183,0.038204,0.097218,0.067437,0.0037341,0.013634,0.00023918,0.0027402,0.0057537,0.0015047,0.002389,0.0033021,0.001422,0.00025591,0.00048066,0.00025661,0.00040205,0.00032681,0.0008653,0.00069978,7.3239e-05,0.00015129,0.0012803,0.00034342,0.00037153,0.00025644,0.002695,0.0018346,0.012256,0.034787,0.0036986,0.011843,0.0023166,0.0011234,0.0025498,0.00044254,0.00031064,0.00055116,0.00029825,0.00029655,0.0011069,0.00085311,0.001328,0.0012687,0.00070411,0.00010143,5.1748e-06,0.00010519,0.00046111,7.9759e-05,9.2835e-05,0.00063611,0.00070147,0.00013125,0.00064396,1.6803e-05,0.00018925,0.00063206,0.00032846,3.4985e-05,0.0075976,0.0027019,0.014031,0.060288,0.018215,0.05153,0.0076514,0.0015475,0.025547,0.023648,0.31316,0.1084,0.71339,0.089085,0.45587,0.012146,0.027762,0.064637,0.062221,0.015919,0.049409,0.01415,0.016221,0.005285,0.021275,0.028394,0.055972,0.021164,0.0023622,0.020292,0.051411,0.024575,0.0024584,0.033046,0.0073739,0.029454,0.010308,0.00082363,0.0039029,0.0019488,0.00030877,0.016133,0.0019423,0.00078965,0.0084147,0.019302,0.025721,0.0037113,0.010956,0.020542,0.011755,0.0011371,0.15421,0.17754,0.039017,0.087408,0.15525,0.0018316,0.0013759,0.00023875,0.00021031,0.0011447,0.00068981,0.0007442,6.9884e-05,9.9494e-05,8.9473e-05,3.1504e-05,0.00023497,2.468e-06,2.6448e-05,7.1078e-05,4.2127e-05,0.00027649,4.6223e-05,0.00028101,0.00035877,0.00053964,0.00011965,0.00049025,0.00043727,6.5203e-05,6.623e-05,9.2578e-05,0.00010752,4.2947e-05,4.424e-06,5.6768e-05,0.00017321,1.6833e-05,0.00030143,0.00035398,8.5602e-05,0.00046833,2.0045e-05,0.00043282,0.00013547,0.00053688,0.00027717,4.8834e-05,0.00012876,0.00014829,0.00032273,5.0623e-05,7.0193e-05,7.975e-05,0.00015009,9.1364e-05,0.0002342,0.00017669,0.00020439,9.6508e-05,6.7619e-05,7.6129e-05,0.00010705,5.9011e-05,0.00019425,2.4007e-05,0.00014103,0.00029931,7.5669e-05,1.07e-05,2.6862e-05,5.7537e-05,0.0021849,0.00047603,0.00086134,0.0069981,0.012883,0.038916,0.066851,0.034052
8.2802e-08,9.1634e-11,2.9638e-09,3.0348e-08,9.2567e-08,1.9524e-07,1.7203e-06,2.4528e-06,0.00010154,0.0091594,0.040762,0.056299,0.11293,0.0024479,0.0825,0.0035673,0.0015855,0.0013574,0.000272,0.0071132,0.0033481,0.00055886,6.7871e-05,0.00056478,0.0007038,0.00083898,0.00090548,0.00033553,0.0014002,0.00074738,0.0011856,0.00043514,0.00067535,0.00016589,0.0053763,0.0032264,0.0081728,0.0028492,0.00048101,5.6886e-05,0.00046054,6.8354e-05,0.00037012,0.0001013,0.00025903,0.00032871,0.00022892,6.7318e-05,0.00015061,0.00021119,8.5902e-05,0.00040557,7.8503e-05,5.8318e-05,0.00011038,5.2297e-05,9.0593e-05,0.00015845,1.7634e-05,1.2217e-05,0.0001451,3.5427e-05,0.00013254,0.00019246,6.1058e-05,3.2277e-07,0.00015251,9.1545e-05,0.0023122,0.00047335,0.016903,0.005088,0.0048536,0.012821,0.00023483,0.00018839,0.0023963,0.00073411,0.00059843,0.00091215,0.0002959,0.00052964,0.00068273,0.0011059,0.00051731,0.00037827,0.00016566,0.00043672,0.0001753,0.00028948,0.000377,0.00012739,0.00012929,0.00019597,9.4578e-05,3.1909e-05,0.00027847,0.00030312,4.9833e-05,0.0004517,0.00049433,6.2404e-05,2.2013e-05,0.00012983,0.00020735,0.0001326,1.4771e-05,9.6734e-05,8.3921e-05,0.0002883,0.00017258,2.6421e-05,3.3036e-05,3.7715e-05,0.00019513,4.5655e-05,7.1871e-05,9.234e-05,0.00018648,7.9383e-05,0.011647,0.013528,0.0059813,0.0054643,0.0040765,0.00090893,7.5866e-05,0.00020908,0.00017588,3.8918e-05,0.00042815,3.9734e-05,0.00011943,6.4253e-06,8.4725e-05,1.6198e-05,6.7999e-05,5.2984e-06,3.378e-05,9.6354e-05,1.0786e-05,0.00017149,0.00019292,1.2218e-05,1.8569e-05,5.8638e-05,0.00022146,8.2821e-05,2.6664e-05,4.2299e-06,1.1976e-05,1.6007e-05,5.2173e-05,0.00013889,4.9979e-05,3.8594e-05,8.8835e-06,0.00013185,0.00022451,1.5869e-05,0.00014405,0.00011107,0.00015699,1.6815e-05,1.8985e-05,0.00017316,1.4421e-05,2.9517e-05,7.3205e-05,1.0067e-05,4.9478e-05,8.8682e-05,3.7756e-05,6.5601e-06,3.6342e-05,2.5995e-05,3.1812e-05,3.4128e-05,4.7121e-05,6.8719e-05,2.8769e-05,9.276e-05,6.4782e-06,7.2218e-05,8.0269e-05,3.5971e-05,3.6122e-05,0.00015324,1.8541e-06,4.5057e-06,0.00076436,0.00027307,0.00060483,0.00042343,0.00095566,0.0031517,0.0078842,0.026544,0.02144,0.10616
6.1243e-09,1.0033e-12,5.2553e-10,2.9607e-08,1.3921e-09,1.4894e-06,1.0617e-06,8.0062e-08,9.1633e-06,0.0020369,0.015465,0.043779,0.04537,0.036707,0.084568,0.00096094,0.0016899,0.00068612,2.6608e-05,0.0015357,0.0011039,0.00025061,8.623e-05,9.5427e-05,0.00013888,0.00047227,4.0595e-06,0.00013191,0.00031913,0.000181,6.9565e-05,0.00020237,0.00028285,0.00011396,0.0014424,0.00018992,0.00025464,0.012056,0.0076467,0.0026189,0.00054498,0.00056719,0.00027116,1.3007e-05,5.9471e-05,9.104e-05,0.00019222,0.00027294,0.00025621,0.00013452,0.00013194,3.9124e-05,6.4195e-05,2.4525e-05,2.7275e-05,1.9144e-05,1.6116e-05,4.6897e-06,0.00011549,1.4405e-05,2.6967e-05,5.3059e-06,4.3737e-05,2.4079e-05,2.3993e-05,3.2141e-05,6.2281e-05,4.9453e-05,0.00043884,0.0022029,0.005294,0.0069824,0.011951,0.0039298,9.2414e-05,0.00032596,0.00065979,0.00055773,0.00019566,0.00077862,0.00023361,1.3074e-05,0.00011001,0.00028665,0.00010057,0.00011735,4.3372e-05,2.0169e-05,3.1982e-05,1.2674e-05,5.2701e-05,1.1155e-05,2.53e-05,3.3458e-05,5.3317e-05,9.8591e-06,4.1953e-05,0.00011807,0.0001003,1.1415e-05,0.00013974,1.4235e-05,6.8421e-05,9.1749e-05,2.2878e-05,8.4275e-06,4.0907e-05,1.3915e-05,1.7422e-05,1.6629e-05,5.1429e-05,3.6471e-05,6.2771e-05,4.2572e-05,8.0489e-05,3.256e-06,5.0186e-05,5.5887e-05,1.8953e-05,1.9791e-06,0.0011915,0.0054641,0.005894,0.010027,0.01949,0.00017247,0.0002373,7.9182e-05,0.00017207,0.00039499,9.0087e-05,0.00022436,0.00012987,4.6866e-05,7.2425e-05,6.6123e-05,3.4462e-05,4.5236e-05,8.1293e-05,0.00011485,5.1481e-05,2.4046e-05,0.00019099,1.9231e-05,0.00012345,8.0506e-05,4.2961e-05,0.00011356,4.6492e-05,7.1235e-06,3.243e-05,9.5746e-05,1.2525e-05,1.7336e-05,4.9571e-05,6.238e-06,3.7081e-05,0.00010234,1.3396e-06,8.6063e-05,1.4845e-05,9.6861e-06,4.4734e-05,0.00015033,0.00011397,4.5655e-05,0.00012546,2.8658e-06,9.7754e-05,3.6029e-05,0.00011447,6.0248e-05,3.7572e-05,2.6207e-05,4.0222e-05,1.5749e-06,0.00018363,7.0869e-05,6.5571e-05,4.182e-05,2.1246e-06,1.0054e-05,6.4155e-05,7.0071e-05,1.7325e-05,0.00013164,1.6058e-05,9.6549e-05,0.00017361,0.0001102,0.00027207,0.00059968,0.00046521,0.00047742,0.000653,0.0041966,0.043637,0.024441,0.031267,0.013381
1.2357e-06,2.8847e-09,2.9947e-08,1.4425e-05,3.2367e-07,4.7459e-06,4.3968e-06,0.0013297,0.11426,0.027125,0.036205,0.027849,0.052291,0.017059,0.00017036,0.00072539,0.0072101,0.00053624,0.00048149,0.0040921,0.0027732,8.0783e-05,0.00010199,0.00025024,0.00069563,0.00087549,0.00071086,0.0006196,0.0010378,0.00047334,0.00076579,0.00043243,0.00080202,6.7369e-06,0.0048493,0.00041314,0.0039468,0.0031036,0.0011541,0.0030563,0.0020265,0.00060916,0.0010824,3.7032e-05,0.00030919,0.00035404,0.00019783,0.00014512,0.00030467,2.639e-05,0.0002027,0.00084094,3.2047e-05,5.8154e-05,0.00012929,5.7778e-05,0.00011712,0.00012859,0.00017499,3.9848e-05,0.00033775,2.6729e-05,0.00019043,0.00022512,7.5236e-05,9.162e-05,0.0001424,4.968e-05,0.0057066,0.0034438,0.014086,0.007405,0.0035279,0.016928,0.00011803,0.00058457,0.0036529,0.00061951,0.0010313,0.0022526,0.00067435,0.0010256,0.0010728,0.0014134,0.00084497,0.0006149,0.00025962,0.00044906,0.00024738,0.00029664,0.00045305,2.8106e-05,0.00018943,0.00036899,0.00012942,0.00014442,0.00030944,0.00060942,0.00024999,0.00061658,0.00072122,0.00019734,4.7215e-05,0.0002746,0.00029096,0.00013836,5.2587e-05,0.0001473,0.00012596,0.00043973,0.00020783,0.00011896,6.36e-06,5.3435e-05,0.00037427,6.924e-05,9.9598e-05,0.00021741,0.00039148,0.00012386,0.01905,0.017191,0.031512,0.0041609,0.0022021,0.021336,0.0052909,0.012364,0.018043,0.0088733,0.022562,0.0062194,0.0032865,0.010728,0.00032162,0.0066354,0.011029,0.0093393,0.00081876,0.0077955,0.0084128,0.025844,0.018777,0.016312,0.0076938,0.015083,0.011868,0.0089165,0.00012278,0.0047814,0.0077095,0.012272,0.019262,0.022619,0.0086727,0.0066443,0.030238,0.021903,0.028615,0.010399,0.015762,0.014221,0.028291,0.011058,0.029536,0.048547,0.023056,0.0031133,0.036717,0.032769,0.015517,0.022834,0.010964,0.0086537,0.042625,0.011085,0.044815,0.056293,0.0038483,0.11597,0.0090431,0.26443,0.15075,0.10479,0.85086,0.24961,0.11212,0.17112,0.0374,0.0039491,0.022461,0.0092434,0.011979,0.0046511,0.018807,0.019336,0.0044232,0.039431,0.040383,0.045594
