0,0.001,0.01,0.1,1,10,100,1000
1,1.0001,1,1,1,1,1.0025,1
2,1,1,1,1,1,1.001,1
3,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1
16,1,1,1,1,1,1,1
17,1,1,1,1,1,1,1
18,1,1,1,1,1,1,1
19,1,1,1,1,1,1,1
20,1,1,1,1,1,1,1
21,1,1,1,1,1,1,1
22,1,1,1,1,1,1,1
23,1,1,1,1,1,1,1
24,1,1,1,1,1,1,1
25,1,1,1,1,1,1,1
26,1,1,1,1,1,1,1
27,1,1,1,1,1,1,1
28,1,1,1,1,1,1,1
29,0.99999,1,1,1,1,1,1
30,0.99999,1,1,1,1,1,1
31,0.99999,1,1,0.99999,1,1,1
32,0.99999,0.99999,0.99999,0.99999,1,1,1
33,0.99999,0.99999,0.99999,0.99999,1,1,1
34,0.99999,0.99999,0.99999,0.99999,0.99999,1,1
35,0.99999,0.99999,0.99999,0.99999,0.99999,1,1
36,0.99999,0.99999,0.99999,0.99999,0.99999,1,1
37,0.99999,0.99999,0.99999,0.99999,0.99999,1,1
38,0.99999,0.99999,0.99999,0.99999,0.99999,1,1
39,0.99999,0.99999,0.99999,0.99999,0.99999,1,1
40,0.99999,0.99999,0.99999,0.99999,0.99999,1,1
41,0.99998,0.99999,0.99999,0.99999,0.99999,1,1
42,0.99998,0.99999,0.99999,0.99999,0.99999,1,1
43,0.99998,0.99999,0.99999,0.99999,0.99999,1,1
44,0.99998,0.99999,0.99999,0.99999,0.99999,1,1
45,0.99998,0.99998,0.99998,0.99999,0.99999,1,1
46,0.99998,0.99998,0.99998,0.99998,0.99999,1,1
47,0.99998,0.99998,0.99998,0.99998,0.99999,1,1
48,0.99998,0.99998,0.99998,0.99998,0.99999,1,1
49,0.99998,0.99998,0.99998,0.99998,0.99998,1,1
50,0.99998,0.99998,0.99998,0.99998,0.99998,1,1
51,0.99998,0.99998,0.99998,0.99998,0.99998,1,1
52,0.99998,0.99998,0.99998,0.99998,0.99998,1,1
53,0.99998,0.99998,0.99998,0.99998,0.99998,1,1
54,0.99998,0.99998,0.99998,0.99998,0.99998,1,1
55,0.99997,0.99998,0.99998,0.99998,0.99998,1,1
56,0.99997,0.99998,0.99998,0.99998,0.99998,1,1
57,0.99997,0.99997,0.99997,0.99998,0.99998,1,1
58,0.99997,0.99997,0.99997,0.99997,0.99998,1,1
59,0.99997,0.99997,0.99997,0.99997,0.99998,1,1
60,0.99997,0.99997,0.99997,0.99997,0.99998,1,1
61,0.99997,0.99997,0.99997,0.99997,0.99997,1,1
62,0.99997,0.99997,0.99997,0.99997,0.99997,1,1
63,0.99997,0.99997,0.99997,0.99997,0.99997,1,1
64,0.99996,0.99997,0.99997,0.99997,0.99997,1,1
65,0.99996,0.99997,0.99997,0.99997,0.99997,1,1
66,0.99996,0.99996,0.99996,0.99996,0.99997,1,1
67,0.99996,0.99996,0.99996,0.99996,0.99997,1,1
68,0.99995,0.99996,0.99996,0.99996,0.99997,1,1
69,0.99995,0.99996,0.99996,0.99996,0.99997,1,1
70,0.99995,0.99995,0.99995,0.99996,0.99997,1,1
71,0.99995,0.99995,0.99995,0.99996,0.99996,1,1
72,0.99995,0.99995,0.99995,0.99995,0.99996,1,1
73,0.99995,0.99995,0.99995,0.99995,0.99996,1,1
74,0.99995,0.99995,0.99995,0.99995,0.99996,1,1
75,0.99995,0.99995,0.99995,0.99995,0.99996,1,1
76,0.99995,0.99995,0.99995,0.99995,0.99996,1,1
77,0.99995,0.99995,0.99995,0.99995,0.99996,1,1
78,0.99995,0.99995,0.99995,0.99995,0.99996,1,1
79,0.99995,0.99995,0.99995,0.99995,0.99995,1,1
80,0.99995,0.99995,0.99995,0.99995,0.99995,1,1
81,0.99994,0.99994,0.99994,0.99994,0.99995,1,1
82,0.99994,0.99994,0.99994,0.99994,0.99995,1,1
83,0.99994,0.99994,0.99994,0.99994,0.99995,1,1
84,0.99994,0.99994,0.99994,0.99994,0.99994,1,1
85,0.99993,0.99993,0.99993,0.99994,0.99994,1,1
86,0.99993,0.99993,0.99993,0.99993,0.99994,1,1
87,0.99993,0.99993,0.99993,0.99993,0.99994,1,1
88,0.99993,0.99993,0.99993,0.99993,0.99994,1,1
89,0.99993,0.99993,0.99993,0.99993,0.99993,1,1
90,0.99992,0.99992,0.99992,0.99992,0.99992,1,1
91,0.99991,0.99991,0.99991,0.99992,0.99992,1,1
92,0.99991,0.99991,0.99991,0.9999,0.99991,1,1
93,0.9999,0.9999,0.9999,0.9999,0.9999,1,1
94,0.9999,0.9999,0.9999,0.9999,0.9999,1,1
95,0.99989,0.99989,0.99989,0.99989,0.9999,1,1
96,0.99988,0.99988,0.99988,0.99988,0.99989,1,1
97,0.99988,0.99988,0.99988,0.99988,0.99988,1,1
98,0.99987,0.99987,0.99987,0.99988,0.99988,1,1
99,0.99987,0.99987,0.99987,0.99987,0.99988,1,1
