0.99998,0.0060349,0.0020444,0.00039677,0.0012362,0.00034964,0.0013984,0.0012731,0.0017444
0.001993,0.36564,0.0046046,0.096738,0.084786,0.30288,0.62815,0.60202,0.031491
0.0029278,0.36851,0.042623,0.08161,0.14841,0.24207,0.69268,0.34782,0.4175
0.0010117,0.38376,0.012129,0.32895,0.56243,0.61599,0.15449,0.11617,0.10605
0.00086316,0.36793,0.024197,0.045697,0.07389,0.53644,0.18388,0.6993,0.21422
0.0020535,0.39218,0.065303,0.79958,0.22206,0.35415,0.044272,0.11636,0.11121
0.0040297,0.36864,0.048083,0.025287,0.14949,0.14329,0.25175,0.012634,0.86875
0.0035598,0.3832,0.089774,0.48344,0.75735,0.19011,0.033653,0.013761,0.018115
0.0012591,0.10625,0.99136,0.0010195,0.061291,0.019035,0.038403,0.01336,0.012125
